# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
  0.021670, -0.316982,  0.518500,  0.014109,  0.005029
  0.021914, -0.424002,  0.410850, -0.001648, -0.070651
  0.022158, -0.390334,  0.371781, -0.017912, -0.138643
  0.022402, -0.213474,  0.386219, -0.033130, -0.195978
  0.022646,  0.081352,  0.419615, -0.045587, -0.240582
  0.022891,  0.445759,  0.424236, -0.053569, -0.271506
  0.023135,  0.816783,  0.350080, -0.055541, -0.289023
  0.023379,  1.127912,  0.157683, -0.050342, -0.294585
  0.023623,  1.320665, -0.170658, -0.037360, -0.290622
  0.023867,  1.354471, -0.624297, -0.016669, -0.280228
  0.024111,  1.212986, -1.163857,  0.010894, -0.266756
  0.024355,  0.906106, -1.727065,  0.043730, -0.253389
  0.024600,  0.468020, -2.239505,  0.079566, -0.242737
  0.024844, -0.047932, -2.628230,  0.115627, -0.236525
  0.025088, -0.576903, -2.835641,  0.148887, -0.235399
  0.025332, -1.051895, -2.830800,  0.176354, -0.238891
  0.025576, -1.413699, -2.615610,  0.195383, -0.245534
  0.025820, -1.619838, -2.224369,  0.203955, -0.253110
  0.026064, -1.650869, -1.716860,  0.200900, -0.258999
  0.026309, -1.512774, -1.166773,  0.186026, -0.260569
  0.026553, -1.234959, -0.648236,  0.160144, -0.255564
  0.026797, -0.864389, -0.223360,  0.124978, -0.242431
  0.027041, -0.457230,  0.066914,  0.082973, -0.220537
  0.027285, -0.069844,  0.207345,  0.037028, -0.190275
  0.027529,  0.249169,  0.208080, -0.009808, -0.153015
  0.027773,  0.464754,  0.100226, -0.054637, -0.110951
  0.028018,  0.558663, -0.071336, -0.094982, -0.066837
  0.028262,  0.530417, -0.256181, -0.128979, -0.023668
  0.028506,  0.396421, -0.405893, -0.155483,  0.015652
  0.028750,  0.187656, -0.479741, -0.174076,  0.048625
  0.028994, -0.053870, -0.448409, -0.184999,  0.073404
  0.029238, -0.279906, -0.296516, -0.189007,  0.088955
  0.029482, -0.441963, -0.024559, -0.187192,  0.095123
  0.029727, -0.498323,  0.349822, -0.180800,  0.092593
  0.029971, -0.421343,  0.792138, -0.171064,  0.082770
  0.030215, -0.203711,  1.253756, -0.159077,  0.067595
  0.030459,  0.138137,  1.677296, -0.145718,  0.049319
  0.030703,  0.565079,  2.004233, -0.131621,  0.030278
  0.030947,  1.021344,  2.183740, -0.117201,  0.012683
  0.031191,  1.444362,  2.181551, -0.102694, -0.001553
  0.031435,  1.775848,  1.987323, -0.088221, -0.010928
  0.031680,  1.971160,  1.618662, -0.073837, -0.014414
  0.031924,  2.004840,  1.120185, -0.059581, -0.011463
  0.032168,  1.871732,  0.556899, -0.045482, -0.001979
  0.032412,  1.584575,  0.002835, -0.031566,  0.013747
  0.032656,  1.169845, -0.472526, -0.017835,  0.035100
  0.032900,  0.663679, -0.816650, -0.004243,  0.061211
  0.033144,  0.108871, -1.002183,  0.009320,  0.091010
  0.033389, -0.447158, -1.029463,  0.023029,  0.123265
  0.033633, -0.954275, -0.923389,  0.037108,  0.156605
  0.033877, -1.362335, -0.725998,  0.051784,  0.189540
  0.034121, -1.625399, -0.486633,  0.067230,  0.220488
  0.034365, -1.707672, -0.251683,  0.083494,  0.247808
  0.034609, -1.590554, -0.055800,  0.100431,  0.269863
  0.034853, -1.279113,  0.083619,  0.117657,  0.285116
  0.035098, -0.805661,  0.167400,  0.134528,  0.292232
  0.035342, -0.228427,  0.210822,  0.150164,  0.290211
  0.035586,  0.375374,  0.236492,  0.163511,  0.278508
  0.035830,  0.921188,  0.266388,  0.173446,  0.257131
  0.036074,  1.331216,  0.315778,  0.178909,  0.226700
  0.036318,  1.547926,  0.390609,  0.179052,  0.188446
  0.036562,  1.543963,  0.488078,  0.173372,  0.144141
  0.036807,  1.326277,  0.598770,  0.161826,  0.095963
  0.037051,  0.933771,  0.708761,  0.144889,  0.046308
  0.037295,  0.429299,  0.801265,  0.123560, -0.002438
  0.037539, -0.112144,  0.858359,  0.099294, -0.048131
  0.037783, -0.616672,  0.863493,  0.073883, -0.089075
  0.038027, -1.023697,  0.804843,  0.049269, -0.124177
  0.038271, -1.294610,  0.678795,  0.027346, -0.153015
  0.038516, -1.416144,  0.492339,  0.009743, -0.175823
  0.038760, -1.397898,  0.263191, -0.002363, -0.193383
  0.039004, -1.265288,  0.017238, -0.008394, -0.206835
  0.039248, -1.050649, -0.216151, -0.008437, -0.217450
  0.039492, -0.785653, -0.409716, -0.003251, -0.226386
  0.039736, -0.497321, -0.543473,  0.005824, -0.234469
  0.039980, -0.208025, -0.608328,  0.017011, -0.242048
  0.040225,  0.062098, -0.607446,  0.028301, -0.248927
  0.040469,  0.292888, -0.555112,  0.037675, -0.254400
  0.040713,  0.464161, -0.473426,  0.043321, -0.257379
  0.040957,  0.558523, -0.387692,  0.043826, -0.256591
  0.041201,  0.565873, -0.321621,  0.038307, -0.250813
  0.041445,  0.487493, -0.293432,  0.026475, -0.239101
  0.041689,  0.337731, -0.313478,  0.008633, -0.220982
  0.041934,  0.142298, -0.383489, -0.014397, -0.196570
  0.042178, -0.066421, -0.496903, -0.041396, -0.166585
  0.042422, -0.255583, -0.639657, -0.070904, -0.132284
  0.042666, -0.397873, -0.791160, -0.101375, -0.095303
  0.042910, -0.475874, -0.925883, -0.131330, -0.057443
  0.043154, -0.484347, -1.016254, -0.159472, -0.020444
  0.043398, -0.430673, -1.037144, -0.184758,  0.014233
  0.043643, -0.333898, -0.971309, -0.206430,  0.045557
  0.043887, -0.222532, -0.814440, -0.223999,  0.073013
  0.044131, -0.130974, -0.578359, -0.237202,  0.096584
  0.044375, -0.094506, -0.291146, -0.245941,  0.116661
  0.044619, -0.143079,  0.006399, -0.250207,  0.133885
  0.044863, -0.294608,  0.267707, -0.250026,  0.148946
  0.045107, -0.549063,  0.449493, -0.245409,  0.162398
  0.045352, -0.885050,  0.520840, -0.236343,  0.174491
  0.045596, -1.260466,  0.470097, -0.222791,  0.185076
  0.045840, -1.617850,  0.307968, -0.204726,  0.193579
  0.046084, -1.893783,  0.066090, -0.182188,  0.199055
  0.046328, -2.030487, -0.208730, -0.155342,  0.200318
  0.046572, -1.987028, -0.463613, -0.124549,  0.196114
  0.046816, -1.747529, -0.650127, -0.090419,  0.185321
  0.047060, -1.324553, -0.733758, -0.053852,  0.167145
  0.047305, -0.757176, -0.700185, -0.016041,  0.141289
  0.047549, -0.104577, -0.557181,  0.021556,  0.108070
  0.047793,  0.563213, -0.331967,  0.057292,  0.068467
  0.048037,  1.175524, -0.064767,  0.089451,  0.024114
  0.048281,  1.670483,  0.199816,  0.116397, -0.022787
  0.048525,  2.002422,  0.421380,  0.136757, -0.069599
  0.048769,  2.146575,  0.570203,  0.149597, -0.113438
  0.049014,  2.101114,  0.630591,  0.154586, -0.151387
  0.049258,  1.886879,  0.601175,  0.152110, -0.180730
  0.049502,  1.545101,  0.492995,  0.143315, -0.199180
  0.049746,  1.132999,  0.326323,  0.130065, -0.205088
  0.049990,  0.717001,  0.127016,  0.114796, -0.197612
